======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n40w80_002] n40w80_002 HMOA 4/15: PF=500, cost=[4828,7965], sat=[11.1,19.5], 224s
  [n60w80_002] n60w80_002 HMOA 3/15: PF=500, cost=[6154,7717], sat=[2.6,7.8], 237s
  [n20w80_003] n20w80_003 HMOA 6/15: PF=500, cost=[4239,9182], sat=[2.0,10.9], 119s
  [n40w80_001] n40w80_001 HMOA 6/15: PF=500, cost=[6148,7760], sat=[7.0,9.0], 112s
  [n20w80_004] n20w80_004 HMOA 5/15: PF=500, cost=[3764,8346], sat=[7.1,15.0], 159s
  [n20w80_005] n20w80_005 HMOA 5/15: PF=500, cost=[3908,6163], sat=[1.0,17.0], 154s
  [n60w80_004] n60w80_004 HMOA 3/15: PF=500, cost=[6712,10916], sat=[8.9,14.8], 246s
  [n40w80_003] n40w80_003 HMOA 8/15: PF=500, cost=[4664,4792], sat=[0.0,1.0], 95s
  [n20w80_001] n20w80_001 HMOA 6/15: PF=500, cost=[4131,10638], sat=[6.0,12.9], 154s
  [n60w80_003] n60w80_003 HMOA 3/15: PF=500, cost=[6539,12852], sat=[1.0,18.0], 246s
  [n60w80_001] n60w80_001 HMOA 3/15: PF=500, cost=[6149,13782], sat=[6.0,15.0], 228s
  [n60w80_005] n60w80_005 HMOA 2/15: PF=500, cost=[6050,19020], sat=[5.0,22.3], 456s
  [n40w80_004] n40w80_004 HMOA 6/15: PF=500, cost=[4829,4838], sat=[1.0,7.0], 108s
  [n20w80_002] n20w80_002 HMOA 5/15: PF=500, cost=[3647,8306], sat=[4.7,9.4], 153s
  [n20w80_003] n20w80_003 HMOA 7/15: PF=500, cost=[3838,8173], sat=[1.1,8.0], 121s
  [n40w80_002] n40w80_002 HMOA 5/15: PF=500, cost=[4172,8827], sat=[10.0,14.7], 146s
  [n20w80_004] n20w80_004 HMOA 6/15: PF=500, cost=[3763,5173], sat=[7.3,11.8], 133s
  [n40w80_003] n40w80_003 HMOA 9/15: PF=500, cost=[4619,5731], sat=[0.0,1.0], 103s
  [n40w80_001] n40w80_001 HMOA 7/15: PF=500, cost=[6460,8098], sat=[6.0,9.0], 152s
  [n20w80_001] n20w80_001 HMOA 7/15: PF=500, cost=[4143,5597], sat=[6.0,15.6], 131s
