======================================================================
  HMOA EXPERIMENT — pop=200, iter=500, kmax=5, drones=3, wbl=0.2
  Workers: 20  |  Pending: 20
  Started: 2026-07-07 13:30:55
======================================================================
  [n80w80_001] n80w80_001 HMOA 3/15: PF=500, cost=[7326,10922], sat=[5.0,18.0], 200s
  [n20w80_003] n20w80_003 HMOA 9/15: PF=500, cost=[3838,8436], sat=[1.1,10.8], 71s
  [n20w80_001] n20w80_001 HMOA 9/15: PF=500, cost=[4150,6415], sat=[6.0,13.0], 66s
  [n40w80_003] n40w80_003 HMOA 15/15: PF=500, cost=[4842,6458], sat=[0.0,1.0], 51s
  [n80w80_003] n80w80_003 HMOA 3/15: PF=500, cost=[7696,14874], sat=[6.9,20.3], 213s
  [n20w80_002] n20w80_002 HMOA 8/15: PF=500, cost=[3511,10826], sat=[4.0,8.4], 85s
  [n40w80_001] n40w80_001 HMOA 10/15: PF=500, cost=[6466,8892], sat=[7.0,9.0], 53s
  [n60w80_005] n60w80_005 HMOA 3/15: PF=500, cost=[5984,12197], sat=[5.0,19.9], 224s
  [n20w80_004] n20w80_004 HMOA 7/15: PF=500, cost=[3707,5761], sat=[7.3,12.0], 96s
  [n20w80_003] n20w80_003 HMOA 10/15: PF=500, cost=[3838,4079], sat=[1.1,6.0], 40s
  [n40w80_003] n40w80_003 noLS 1/15: PF=429, cost=[5021,5021], sat=[0.0,0.0], 28s
  [n60w80_001] n60w80_001 HMOA 5/15: PF=500, cost=[6138,10298], sat=[8.0,15.6], 163s
  [n20w80_005] n20w80_005 HMOA 7/15: PF=500, cost=[3908,6888], sat=[1.0,16.5], 130s
  [n60w80_003] n60w80_003 HMOA 4/15: PF=500, cost=[6497,9997], sat=[0.0,15.0], 138s
  [n80w80_002] n80w80_002 HMOA 4/15: PF=500, cost=[7847,12102], sat=[8.5,27.5], 206s
  [n40w80_005] n40w80_005 HMOA 7/15: PF=500, cost=[5417,5883], sat=[16.8,19.0], 96s
  [n20w80_003] n20w80_003 HMOA 11/15: PF=500, cost=[4041,4049], sat=[5.1,7.0], 36s
  [n40w80_001] n40w80_001 HMOA 11/15: PF=500, cost=[6187,7764], sat=[8.0,11.2], 48s
  [n40w80_004] n40w80_004 HMOA 9/15: PF=500, cost=[4965,7322], sat=[1.0,4.6], 124s
  [n20w80_001] n20w80_001 HMOA 10/15: PF=500, cost=[3962,8248], sat=[2.0,12.0], 91s
  [n20w80_004] n20w80_004 HMOA 8/15: PF=500, cost=[3764,8358], sat=[7.1,16.0], 67s
  [n40w80_003] n40w80_003 noLS 2/15: PF=500, cost=[5068,5985], sat=[0.0,1.0], 63s
  [n20w80_002] n20w80_002 HMOA 9/15: PF=500, cost=[3471,9295], sat=[5.3,9.4], 93s
  [n60w80_004] n60w80_004 HMOA 5/15: PF=500, cost=[6849,8157], sat=[8.5,14.0], 171s
  [n40w80_001] n40w80_001 HMOA 12/15: PF=500, cost=[6605,7964], sat=[7.0,8.3], 40s
  [n80w80_004] n80w80_004 HMOA 4/15: PF=500, cost=[5240,9464], sat=[14.0,28.1], 188s
  [n80w80_005] n80w80_005 HMOA 4/15: PF=500, cost=[7581,14695], sat=[9.6,18.9], 177s
  [n40w80_002] n40w80_002 HMOA 7/15: PF=500, cost=[4638,9070], sat=[6.1,14.6], 144s
  [n20w80_003] n20w80_003 HMOA 12/15: PF=500, cost=[3838,6994], sat=[1.1,8.0], 62s
  [n80w80_001] n80w80_001 HMOA 4/15: PF=500, cost=[7649,10161], sat=[4.0,12.0], 147s
  [n20w80_005] n20w80_005 HMOA 8/15: PF=500, cost=[3908,7095], sat=[1.0,15.0], 96s
  [n40w80_003] n40w80_003 noLS 3/15: PF=500, cost=[5071,5649], sat=[0.0,1.0], 64s
  [n20w80_002] n20w80_002 HMOA 10/15: PF=500, cost=[3394,6072], sat=[5.3,10.0], 72s
  [n40w80_001] n40w80_001 HMOA 13/15: PF=500, cost=[6318,7899], sat=[7.0,9.0], 68s
  [n20w80_001] n20w80_001 HMOA 11/15: PF=500, cost=[4047,10355], sat=[2.5,16.0], 90s
  [n20w80_004] n20w80_004 HMOA 9/15: PF=500, cost=[3756,7543], sat=[7.3,12.8], 92s
  [n60w80_002] n60w80_002 HMOA 6/15: PF=500, cost=[6465,9234], sat=[4.6,7.7], 205s
